Section	Sum(E/W)	dSum	Strongest	E6731	dE6731	E/W 6731	k6731	kk6731	F6731
S90-31	0.0202694839862	0.000414314227037	[S II] 6716 100%	39.8660437117	0.833100554962	2.25495813785	0.933800467368	1.15457117177	12.4932580441
S60-22	0.0180733514231	0.000329176019785	[S II] 6716 99%	56.2695076068	0.668285689603	3.1827934823	1.03338368483	1.29802274987	55.4299390893
S60-23	0.0198866545858	0.000279479907832	[S II] 6716 100%	56.4141607681	0.568750773681	3.19097555388	1.03253008856	1.32568831057	48.773247338
S60-20	0.0158450013454	0.000288963303022	[S II] 6716 99%	55.9987712098	0.590020134214	3.16747971688	1.05837467608	1.3174774424	70.1670893391
S60-21	0.0163088935739	0.000228451915433	[S II] 6716 99%	51.8446236329	0.464500040576	2.93250709326	1.07077764962	1.32144176996	59.070287544
S60-26	0.0190164945672	0.000385983226314	[S II] 6716 100%	45.4180730316	0.845227572804	2.56899967623	1.0061695325	1.24145504229	25.2001175903
S60-27	0.01820799075	0.000320709404052	[S II] 6716 100%	41.0407850099	0.687037440319	2.32140547507	1.00845449621	1.306312101	19.6086238499
S60-24	0.0229133838094	0.00023956655477	[S II] 6716 100%	64.9255195688	0.497270224599	3.67240676713	1.04836212903	1.2846866578	47.2099335205
S60-25	0.0183627029646	0.000436320637625	[S II] 6716 100%	43.4566115785	0.92070360274	2.45805278876	0.981480368017	1.2384174065	25.3423978743
S30-30	0.0266723386437	0.000751244408946	[S II] 6716 100%	60.9419132694	1.61134094699	3.44708053442	0.959629823953	1.2743770947	23.0495493568
S90-06	0.0267798885985	0.000210766945455	[S II] 6716 100%	73.9242180886	0.435618363414	4.1814035616	0.795825841047	0.960877124774	74.5680160447
S30-09	0.0148999327719	0.000205982346629	[S II] 6716 99%	42.6495556359	0.422121580474	2.41240297764	1.04763139876	1.28617824801	63.2744632769
S30-32	0.0203551452993	0.000921789571105	[S II] 6716 100%	40.8592920743	1.941411003	2.31113962138	1.03876388265	1.34874506249	12.948041301
S90-32	0.0207966678175	0.000639516198215	[S II] 6716 100%	41.6297282218	1.30969207448	2.35471809315	0.902360877328	1.14949773138	12.6488173975
S30-00	0.0229349862374	0.000568777659225	[S II] 6716 100%	53.8863760508	1.15712907868	3.047995509	0.85100859476	0.924198007191	35.526815
S30-03	0.0382762549766	0.000378632364697	[S II] 6716 100%	101.507666812	0.783997558887	5.74161662462	0.869177464573	1.14169145371	94.6521477551
S30-02	0.0279167750159	0.000452778824241	[S II] 6716 100%	64.2240239159	0.863985658384	3.63272780269	0.887229773579	1.29751908829	50.6127725019
S30-05	0.0406868491624	0.000268526782942	[S II] 6716 100%	113.410389465	0.541367164477	6.41487483659	0.931120643225	1.17689127959	148.452658119
S30-04	0.0374339744811	0.000366452973383	[S II] 6716 100%	101.72408249	0.740913608771	5.75385782662	0.900670513298	1.17053308507	103.541591881
S30-07	0.0304285832232	0.00017327686205	[S II] 6716 100%	90.6143592009	0.353899409358	5.12545433812	1.00544032003	1.22103867248	160.523180643
S30-06	0.0395777955238	0.000247586544982	[S II] 6716 100%	120.251100664	0.508834820757	6.80180857644	1.01242497474	1.25608275298	202.135729052
S30-31	0.0247390479196	0.00102535929875	[S II] 6716 100%	57.2481707749	2.19373196121	3.23814997795	0.935733427325	1.31265051343	18.9685764532
S30-08	0.0199622260898	0.000174850494103	[S II] 6716 99%	60.3288088375	0.355245226186	3.4124012761	1.01280622849	1.22744704599	102.255809891
S60-13	0.0161646213767	0.000272005885552	[S II] 6716 99%	51.0154442974	0.561924187223	2.88560590828	1.10083829374	1.3608958068	93.1547735155
S60-12	0.019507407882	0.000260266966745	[S II] 6716 99%	61.9813423394	0.544207588881	3.5058741548	1.13909796481	1.41455878459	109.813861322
S60-11	0.0150403509057	0.000268345161847	[S II] 6716 99%	45.7290695186	0.548256300276	2.58659068838	1.10157534332	1.35447254711	86.5799086685
S60-10	0.0178678783445	0.000265676035319	[S II] 6716 99%	57.0902312295	0.539966703087	3.22921638359	1.10113004586	1.32614529427	122.158424012
S60-17	0.0179537575494	0.000295128372441	[S II] 6716 99%	69.2185328707	0.616001758157	3.91523410538	1.09698464967	1.35222323086	118.722438491
S60-16	0.0160126568022	0.000275883016276	[S II] 6716 99%	57.2978052207	0.575014434517	3.24095746991	1.0592555641	1.29656645321	100.51120562
S60-15	0.0128166004897	0.000249690309102	[S II] 6716 99%	42.0835092118	0.526600395352	2.38038547925	1.08128112428	1.29967810901	84.0424728069
S60-14	0.0123774962197	0.000218751031177	[S II] 6716 99%	39.5437395668	0.454306217024	2.23672752636	1.03839586322	1.29972288224	66.7389388511
S60-19	0.0136323795334	0.000334182964005	[S II] 6716 99%	52.2872288193	0.652699314123	2.95754233814	1.07290970865	1.27986138629	83.6649883665
S60-18	0.0151488393236	0.00028436761192	[S II] 6716 99%	57.7294184228	0.578524973176	3.26537097102	1.12127681659	1.34162832308	112.908832357
S90-17	0.0144281545477	0.00032622654975	[S II] 6716 99%	47.2631075882	0.650663538653	2.67336106504	1.09278977791	1.34096725704	68.0211068519
S60-31	0.0233053810348	0.000982888560001	[S II] 6716 100%	46.4196394599	2.10776223166	2.62565165766	0.916155803209	1.25895314347	14.1325179441
S30-01	0.0227574615846	0.000401083973924	[S II] 6716 100%	56.5751797419	0.848020975059	3.20008333111	0.964752834826	1.27661743749	47.9243442971
