Section	Sum(E/W)	dSum	Strongest	E6583	dE6583	E/W 6583	k6583	kk6583	F6583
red-0499-0263	0.0444037976521	0.000183461106267	H I 6563 99%	408.96915363	7.80243120423	14.664874186	1.25792963196	2.26014729861	5949.5236116
red-0430-0322	0.0437324770474	0.000712424568848	H I 6563 99%	730.640394105	30.0659941681	26.1994073627	1.28063962948	1.56078686319	8955.17545339
red-0330-0641	0.0428722144805	0.000127880768927	H I 6563 100%	304.10073456	5.45204497442	10.904487472	1.54326217368	2.756887765	7061.61258231
red-0603-0442	0.0332722047477	9.02199701426e-05	H I 6563 99%	248.803287128	3.87652160044	8.92162372248	1.26594315798	2.09445868443	2769.48673373
red-0214-0683	0.0584228499339	0.000188248015724	H I 6563 100%	283.740301733	8.04228806272	10.1744001705	1.04685610364	3.40953268597	1497.06523154
red-0320-0501	0.0446636138093	0.000172755274977	H I 6563 99%	349.12171591	7.43643047474	12.5188562364	1.14889205112	3.26625235578	2439.66562696
red-0396-0322	0.078741704601	0.000108358818498	H I 6563 99%	765.580894452	4.78304192237	27.4523088029	1.03854597456	3.41504460768	5120.41509367
red-0162-0653	0.0896211571995	0.000248615692947	H I 6563 100%	646.916737645	11.0976846865	23.1972325593	1.14902656722	7.64418990401	2159.7347645
red-0158-0342	0.0687202231282	0.000301543652702	H I 6563 99%	560.6159362	13.9435274096	20.1026461239	1.4132838899	2.55792277826	19599.8060951
red-0214-0205	0.0626840417962	0.000238181387429	H I 6563 99%	41.0622113432	23.5956839996	1.47241462541	1.07714886694	3.14850980736	439.198375639
red-0344-0591	0.0371679953632	0.000121226149118	H I 6563 99%	331.659835597	5.11709149016	11.8927056439	1.22573353295	1.8917072265	4212.30511306
red-0571-0330	0.0371233463521	0.000160338192017	H I 6563 99%	338.758877383	6.87493813736	12.1472640959	1.2788564951	1.89393021234	6816.43141444
red-0303-0531	0.0448456637758	0.00010132153467	H I 6563 99%	356.746156793	4.2297098392	12.792254524	1.14810912307	2.7549331907	2502.61184198
red-0223-0203	0.0504682403333	0.000245362923667	H I 6563 99%	413.304234528	10.5701635291	14.8203221345	1.32748316482	1.64296304342	10778.0452942
red-0139-0280	0.0442586147273	0.000165025511452	H I 6563 99%	461.414495407	6.70363025498	16.5454667245	1.31064502052	2.18520042369	13824.5511541
red-0637-0322	0.0718118405676	0.000163452484043	H I 6563 99%	700.384404996	7.37904669829	25.114483794	0.970573350708	2.62032371889	3985.54859744
red-0327-0263	0.0460609125497	0.000874211387027	H I 6563 99%	960.584146163	36.3968973393	34.4447631893	1.24848205086	0.900395898802	18886.0706529
red-0292-0263	0.0433908703551	7.17448189869e-05	H I 6563 99%	505.970298829	2.98524088251	18.1431550724	1.25815885674	2.58698523184	8705.74313968
red-0413-0591	0.040469754165	0.000107726035896	H I 6563 99%	382.804428549	4.61209927418	13.7266557457	1.25186194188	1.82212237942	3815.05354313
red-0396-0442	0.0471830230314	0.000220433280033	H I 6563 100%	329.617997953	9.14817959288	11.8194891387	1.01124311784	2.06106050128	2896.10280793
red-0180-0384	0.0667590725587	0.000344985866748	H I 6563 99%	352.724774904	14.8690543171	12.6480552392	0.989321277466	3.28253041798	1847.26782377
red-0387-0504	0.0462943048868	0.000153831861031	H I 6563 100%	324.863913198	6.50014003573	11.6490164902	1.05715801381	4.12141747949	1263.30960505
red-0335-0414	0.0549279491104	0.000138963827498	H I 6563 99%	442.133847252	5.96298717292	15.8540984956	1.04924371229	3.75860915703	2645.8781819
red-0369-0593	0.0510605082125	0.00016936116563	H I 6563 99%	373.01529653	7.29819126086	13.3756356549	1.07422157066	4.19933087943	1587.59595023
red-0197-0713	0.0575005402939	0.000187843253146	H I 6563 100%	255.450777892	8.11365380284	9.15999039351	1.05807491237	3.60387714091	1255.02255432
red-0283-0623	0.0495815985929	0.000120827567367	H I 6563 99%	376.641834621	5.06739960456	13.5056765745	1.07473489612	4.58057481161	1820.32153203
red-0158-0761	0.052022537354	0.000114861908458	H I 6563 100%	293.864479951	4.76083776445	10.5374343956	1.38193074378	2.85152803232	5414.50595265
red-0344-0352	0.0703285222257	0.000154215531502	H I 6563 99%	766.415420176	6.66643003646	27.4822333452	0.794022899105	2.1433616105	7825.84068886
red-0489-0372	0.0498610592668	0.000100720087998	H I 6563 100%	297.79328223	4.39949515094	10.6783139476	1.19225205944	1.86445769292	1073.5509228
red-0387-0444	0.0494066651493	0.000159793808189	H I 6563 100%	293.824810692	6.82093193432	10.5360119297	1.08674553709	4.48832861801	1282.09361253
red-0240-0292	0.0492140933252	0.000237881456224	H I 6563 99%	425.628551195	11.2223483582	15.2622492377	1.33956274677	2.2610294078	8929.67008939
red-0130-0770	0.0419662581998	9.22882251142e-05	H I 6563 100%	257.597748631	3.84345008842	9.23697677621	1.19136797952	2.44404130654	1658.09593664
red-0465-0322	0.0425869077958	0.000113201881348	H I 6563 99%	401.881923129	4.87497163625	14.4107392648	1.28061006118	2.42986593476	5078.71591131
red-0559-0389	0.105081998664	0.000276709235929	H I 6563 100%	739.850572431	12.5914296919	26.5296672495	0.677718119341	3.5462433545	5663.0830078
red-0275-0233	0.0462176774857	0.000229907380453	H I 6563 99%	522.519595261	9.87748814732	18.7365821021	1.22037999814	2.5117599666	9932.62694254
red-0227-0402	0.0714949185464	0.000465824473381	H I 6563 99%	582.453786766	19.4061412363	20.8857108812	1.42875161407	3.11958441994	19471.2221964
red-0396-0263	0.0469540308072	0.000173093388973	H I 6563 99%	607.455480376	7.01867347758	21.7822251732	1.14689505791	2.27287311459	9292.43811122
red-0672-0203	0.0453653289257	0.000187130577034	H I 6563 99%	374.314099001	7.80396325932	13.422208299	1.26361283177	2.33197255682	4298.61285806
red-0655-0292	0.0730889313759	0.000379431048391	H I 6563 100%	577.604877148	16.7151761303	20.7118379892	1.11330879822	3.86950242914	3411.76135524
red-0318-0264	0.0558955615133	0.000222148372265	H I 6563 99%	106.489520432	9.68738174601	3.81851639761	1.06016776359	3.49608444567	923.225105374
red-0182-0321	0.0568495175201	0.00018692393149	H I 6563 99%	587.033835762	8.7908756834	21.0499429307	1.21436472752	2.44426943366	7404.42354762
red-0318-0384	0.0572789315853	0.000158579100882	H I 6563 99%	446.53926547	6.74709317952	16.0120686098	1.07177764322	3.93514810159	2957.44331465
red-0507-0419	0.0587450937623	0.000151486918528	H I 6563 100%	400.970564589	6.69035463958	14.3780596404	1.32370256838	2.43733750727	5901.98569423
red-0300-0414	0.0565168523417	0.000116310897261	H I 6563 99%	482.084943329	5.02252924969	17.2866705914	1.10376776963	2.90716724855	3291.15271484
red-0244-0671	0.0601054866345	0.000138650475124	H I 6563 100%	367.261936165	5.80261449461	13.1693308391	1.29800536636	2.41643704304	7554.04621256
red-0145-0384	0.0401405205734	0.000108924142768	H I 6563 99%	437.026604844	4.51847178069	15.6709622696	1.04109042431	2.89495061733	2964.99434545
red-0482-0472	0.0663772132387	0.000128273588983	H I 6563 99%	654.020933324	5.51424006466	23.4519758203	0.60232579382	1.88901355305	3518.6966549
red-0214-0623	0.0806162503621	0.000245126609747	H I 6563 100%	550.853421115	11.1567773367	19.7525804669	1.10796448732	6.90847728003	1698.19450457
red-0180-0563	0.0554653570585	0.000139985350276	H I 6563 99%	426.3581785	6.10048528016	15.2884123175	1.05534061205	3.89491718264	2376.57158494
red-0251-0560	0.0463531833179	8.65933644602e-05	H I 6563 99%	436.912239344	3.6413348549	15.6668613352	1.1802941308	2.82629421428	3496.09097341
red-0198-0443	0.067600083177	0.000370965486766	H I 6563 99%	199.971621131	16.0404956546	7.170610885	1.12345904008	3.53931100673	1612.29679726
red-0534-0263	0.0445295754558	0.000165595013977	H I 6563 99%	516.092532431	7.09071077828	18.5061195673	1.26190481959	2.2374563053	6876.40262209
red-0378-0532	0.0374196886789	0.000231244248037	H I 6563 100%	309.435948122	9.62491360531	11.0957983201	1.22437729445	2.45960042551	3023.13565961
red-0607-0203	0.0605959573737	0.000183758232314	H I 6563 99%	447.324041412	7.81927418806	16.0402092173	1.33099022609	2.5314584217	10435.0279972
red-0623-0360	0.0276484660926	8.92414715297e-05	H I 6563 100%	181.10534441	3.82512694552	6.49410124604	1.17647868025	1.93852646762	3986.20587601
red-0387-0384	0.0497379829115	0.000136498278211	H I 6563 99%	361.451883334	5.8097314642	12.9609931368	1.04683229539	3.83017226372	1758.65387416
red-0162-0234	0.0613964748896	0.000221407855941	H I 6563 99%	106.746137204	9.40066096588	3.82771819839	1.09829273091	2.80940888	1044.24030935
red-0199-0351	0.054508504476	0.000106162370876	H I 6563 99%	476.027735528	4.43451167976	17.069470371	1.22820361347	2.20215856704	5654.79119988
red-0430-0263	0.0385166722413	8.99391353817e-05	H I 6563 99%	471.690161895	3.82440759712	16.9139330376	1.26083526829	2.1754551603	7272.26259315
red-0292-0203	0.0481023840377	0.000189579723397	H I 6563 99%	7.89816907842	8.40111614852	0.283213672245	1.31018617953	2.95815542998	174.177472128
red-0214-0324	0.0630218098929	0.000441947666286	H I 6563 99%	349.851369409	18.9250090375	12.5450202555	1.08028070802	3.0448024432	3027.95875353
red-0327-0203	0.0424648901937	0.000122475108622	H I 6563 99%	518.131771417	5.39224359306	18.5792428894	1.27292373267	2.14384564094	10721.9268935
red-0140-0731	0.0695301923128	0.000187573721409	H I 6563 100%	357.052607394	8.08877930713	12.8032432733	1.09519765741	2.20247221885	5649.63804225
red-0251-0740	0.0492971659684	0.000110648704939	H I 6563 100%	227.318209216	4.6156418141	8.15120873724	1.18929467138	2.14521701493	1878.67951392
red-0234-0471	0.0424132875763	0.000329723010978	H I 6563 99%	482.501832219	13.2654204284	17.3016194527	1.1823929698	2.97986214554	3916.15126535
red-0590-0233	0.0402572717273	9.86853418865e-05	H I 6563 99%	307.69605147	4.1464250517	11.033408858	1.73437940136	2.70949435448	11554.7823228
red-0499-0203	0.0484140427424	0.000328888036358	H I 6563 99%	552.203331648	13.6616768132	19.8009857511	1.25578252925	1.88424918406	8540.22931578
red-0162-0773	0.0527716202362	0.000169132101555	H I 6563 100%	285.044465881	7.1793440079	10.2211650743	1.03953109714	3.90802978367	1063.23266119
red-0706-0203	0.0407684742849	0.000166051179741	H I 6563 100%	294.07120594	6.80554180769	10.5448472056	1.22636291625	2.05347177679	3498.02034542
red-0145-0205	0.0485472506787	0.000133561024554	H I 6563 100%	281.520324379	5.78156019032	10.0947959062	1.0339770285	2.77471816421	2530.73370011
red-0387-0563	0.0524155840469	0.000204381495391	H I 6563 99%	379.417370588	8.77825076894	13.6052021387	1.04069870917	3.28235141048	1519.80514989
red-0318-0563	0.0492771853358	0.000125650786143	H I 6563 100%	344.728666563	5.25963456645	12.3613296469	1.11617122075	4.7381513987	1551.85039157
red-0234-0590	0.0443325715538	0.000101309003602	H I 6563 99%	366.628045097	4.27710870473	13.1466006829	1.18441915168	2.32503010089	2959.54076732
red-0296-0522	0.0600828735012	0.000154431816859	H I 6563 100%	439.022945803	6.45817044707	15.7425473481	1.33178231717	2.56010904489	9030.47507252
red-0632-0182	0.0433601344462	9.56463851501e-05	H I 6563 100%	259.518737598	4.17328396395	9.30585987229	1.16319707287	2.92940063571	2000.40417371
red-0130-0710	0.0488691684003	7.93613099876e-05	H I 6563 100%	301.117037413	3.37698354007	10.7974976345	1.11537808585	2.44030634456	2171.73941906
red-0240-0233	0.0482603453395	0.000818788629067	H I 6563 99%	283.270144432	34.5129508946	10.157541203	1.3072311087	2.01648124228	6449.86823263
red-0175-0731	0.0590089937565	0.000111849076361	H I 6563 100%	321.827643352	4.69685128705	11.5401414934	1.34748750551	2.49848629998	6638.77987928
red-0344-0233	0.0533306955889	6.18339108709e-05	H I 6563 99%	465.47138129	2.6008810087	16.6909391165	1.03618374986	2.49648451923	6426.19620024
red-0465-0263	0.0422468326793	0.000186175240829	H I 6563 99%	374.955751648	7.12055766176	13.445216771	1.28987329201	2.24933833025	5216.02353075
red-0266-0474	0.0484577494164	0.000129640269578	H I 6563 99%	416.738632534	5.33505863307	14.9434732676	1.09104745784	2.91428617578	1968.07296089
red-0413-0472	0.0650984000861	0.000117894599967	H I 6563 99%	546.584263847	5.03384717288	19.5994964173	0.634051069238	1.92446906429	3080.21440803
red-0283-0205	0.0568641716264	0.000197093423821	H I 6563 99%	42.4373134312	8.52511329096	1.52172323202	1.03038718599	3.18317719433	367.069453287
red-0303-0650	0.0399838105688	8.37303865485e-05	H I 6563 100%	293.78553944	3.48886568294	10.5346037355	1.17890947131	2.15847781286	2201.77271307
red-0507-0359	0.0601353197429	0.00024975095858	H I 6563 100%	346.449043138	10.6056342181	12.4230191553	1.33615567908	2.8520147554	5999.80992799
